id_zadania;id_uczestnika;id_jezyka;czas_zgloszenia;punktacja;status
9;47;8;27.11.2021 10:44;40;AC
4;5;4;27.11.2021 09:15;50;AC
9;27;2;27.11.2021 09:35;0;WA
6;21;1;27.11.2021 11:50;60;AC
9;64;2;27.11.2021 09:20;0;WA
1;6;1;27.11.2021 11:31;50;AC
4;77;1;27.11.2021 10:57;0;RE
6;3;2;27.11.2021 10:59;50;AC
1;35;1;27.11.2021 10:50;0;RE
3;23;6;27.11.2021 10:25;0;WA
9;71;2;27.11.2021 09:59;40;AC
4;54;8;27.11.2021 11:42;100;AC
1;8;2;27.11.2021 11:54;50;AC
7;3;1;27.11.2021 11:13;70;AC
6;13;7;27.11.2021 11:23;40;AC
10;76;1;27.11.2021 11:16;0;WA
8;19;1;27.11.2021 09:56;0;WA
6;79;10;27.11.2021 09:39;0;WA
9;91;10;27.11.2021 09:23;90;AC
8;85;8;27.11.2021 10:36;50;AC
9;30;1;27.11.2021 09:45;0;RE
1;47;2;27.11.2021 10:58;0;CE
3;61;2;27.11.2021 09:56;0;RE
2;25;1;27.11.2021 11:43;100;AC
1;15;1;27.11.2021 10:42;0;WA
8;25;1;27.11.2021 10:47;0;RE
9;94;1;27.11.2021 10:30;0;RE
4;77;1;27.11.2021 09:24;0;WA
10;12;1;27.11.2021 10:24;0;RE
10;62;5;27.11.2021 11:52;0;RE
9;51;3;27.11.2021 11:56;0;WA
10;3;6;27.11.2021 10:34;0;WA
9;40;1;27.11.2021 09:49;0;RE
7;57;6;27.11.2021 09:35;0;WA
7;28;4;27.11.2021 11:48;100;AC
1;31;2;27.11.2021 09:55;100;AC
10;33;1;27.11.2021 11:54;100;AC
7;61;1;27.11.2021 09:35;0;WA
3;59;2;27.11.2021 09:54;0;RE
2;77;4;27.11.2021 10:49;70;AC
5;60;9;27.11.2021 11:37;70;AC
7;39;1;27.11.2021 09:29;30;AC
9;62;1;27.11.2021 09:10;0;CE
7;77;7;27.11.2021 10:21;0;WA
10;55;9;27.11.2021 11:42;0;WA
6;65;2;27.11.2021 09:58;10;AC
6;90;7;27.11.2021 11:39;0;RE
4;10;2;27.11.2021 10:12;100;AC
10;24;6;27.11.2021 10:23;100;AC
9;38;3;27.11.2021 09:59;0;WA
8;37;5;27.11.2021 09:10;0;CE
8;44;1;27.11.2021 10:32;0;WA
3;74;1;27.11.2021 09:13;0;WA
7;28;2;27.11.2021 10:18;50;AC
6;74;5;27.11.2021 11:39;0;WA
5;32;1;27.11.2021 11:19;0;WA
2;40;2;27.11.2021 11:27;40;AC
5;32;9;27.11.2021 11:39;0;WA
10;36;1;27.11.2021 10:30;50;AC
7;86;1;27.11.2021 11:26;80;AC
2;82;1;27.11.2021 11:13;60;AC
4;20;2;27.11.2021 11:40;0;RE
7;32;1;27.11.2021 11:27;0;RE
4;30;7;27.11.2021 10:37;0;WA
8;51;2;27.11.2021 09:29;0;WA
6;79;1;27.11.2021 10:53;0;WA
4;46;1;27.11.2021 09:32;0;WA
4;64;2;27.11.2021 11:55;0;WA
10;12;1;27.11.2021 11:51;10;AC
5;7;9;27.11.2021 11:31;0;WA
2;75;1;27.11.2021 09:47;0;WA
10;17;1;27.11.2021 10:19;40;AC
3;20;3;27.11.2021 09:57;90;AC
5;100;1;27.11.2021 09:47;40;AC
7;77;4;27.11.2021 09:50;0;WA
1;19;1;27.11.2021 09:18;50;AC
10;39;4;27.11.2021 10:10;50;AC
6;4;2;27.11.2021 09:45;80;AC
4;52;1;27.11.2021 10:15;100;AC
9;44;1;27.11.2021 09:13;80;AC
2;44;10;27.11.2021 10:56;100;AC
4;77;1;27.11.2021 09:17;0;WA
2;1;5;27.11.2021 09:57;0;CE
8;33;2;27.11.2021 11:28;30;AC
5;99;6;27.11.2021 09:21;70;AC
9;80;2;27.11.2021 09:46;100;AC
10;68;2;27.11.2021 10:49;0;WA
5;48;2;27.11.2021 11:18;40;AC
1;42;10;27.11.2021 11:47;50;AC
5;88;1;27.11.2021 09:57;40;AC
1;44;1;27.11.2021 11:32;0;WA
9;95;2;27.11.2021 09:18;0;WA
4;63;1;27.11.2021 10:49;50;AC
5;86;5;27.11.2021 09:12;40;AC
8;54;1;27.11.2021 09:54;40;AC
1;17;6;27.11.2021 10:35;0;WA
3;18;5;27.11.2021 10:46;0;RE
5;91;1;27.11.2021 09:14;0;CE
3;33;2;27.11.2021 09:55;0;WA
7;59;6;27.11.2021 10:50;40;AC
2;66;9;27.11.2021 09:19;40;AC
7;68;1;27.11.2021 10:59;0;WA
2;78;1;27.11.2021 10:43;0;WA
10;7;4;27.11.2021 09:43;10;AC
2;57;1;27.11.2021 09:17;0;WA
2;4;2;27.11.2021 10:29;80;AC
1;19;1;27.11.2021 09:25;0;WA
8;93;5;27.11.2021 11:45;70;AC
2;22;1;27.11.2021 11:19;100;AC
7;23;2;27.11.2021 10:41;100;AC
3;97;1;27.11.2021 09:32;0;WA
8;88;1;27.11.2021 11:45;0;RE
2;87;2;27.11.2021 10:51;40;AC
5;3;5;27.11.2021 09:49;0;RE
2;36;2;27.11.2021 11:56;0;WA
7;37;7;27.11.2021 09:58;0;WA
7;44;2;27.11.2021 10:43;0;WA
3;15;2;27.11.2021 10:50;80;AC
1;51;1;27.11.2021 10:44;0;WA
10;49;2;27.11.2021 10:20;40;AC
3;72;1;27.11.2021 10:10;0;CE
9;7;1;27.11.2021 11:16;50;AC
5;40;1;27.11.2021 09:27;0;CE
10;83;2;27.11.2021 09:30;80;AC
10;72;2;27.11.2021 10:59;0;WA
9;69;1;27.11.2021 09:30;40;AC
6;55;6;27.11.2021 11:23;50;AC
4;38;5;27.11.2021 11:35;50;AC
4;65;2;27.11.2021 09:39;40;AC
3;87;2;27.11.2021 10:42;40;AC
8;99;8;27.11.2021 11:35;40;AC
10;35;5;27.11.2021 11:55;0;WA
6;6;2;27.11.2021 10:46;40;AC
4;61;2;27.11.2021 10:50;0;WA
6;42;1;27.11.2021 11:28;0;RE
1;50;1;27.11.2021 09:34;100;AC
5;92;1;27.11.2021 11:53;100;AC
9;37;1;27.11.2021 10:25;0;WA
4;44;8;27.11.2021 10:51;90;AC
2;72;1;27.11.2021 09:30;100;AC
3;54;2;27.11.2021 09:33;0;WA
7;12;2;27.11.2021 09:40;100;AC
1;75;1;27.11.2021 10:13;0;RE
5;67;1;27.11.2021 09:42;100;AC
4;78;4;27.11.2021 10:31;0;WA
2;34;4;27.11.2021 11:54;0;WA
5;72;1;27.11.2021 10:57;40;AC
10;61;1;27.11.2021 09:54;0;WA
10;3;1;27.11.2021 10:31;70;AC
3;55;5;27.11.2021 11:20;0;WA
6;87;1;27.11.2021 11:20;80;AC
7;87;2;27.11.2021 10:15;40;AC
5;8;1;27.11.2021 10:46;0;WA
9;28;1;27.11.2021 09:52;40;AC
7;66;6;27.11.2021 09:47;90;AC
9;75;1;27.11.2021 11:36;10;AC
10;78;6;27.11.2021 11:12;40;AC
7;13;10;27.11.2021 10:58;0;WA
6;90;2;27.11.2021 11:40;0;WA
2;66;1;27.11.2021 10:19;0;RE
2;74;9;27.11.2021 11:47;60;AC
4;21;1;27.11.2021 10:17;80;AC
6;23;2;27.11.2021 11:19;0;WA
7;80;2;27.11.2021 09:17;0;WA
1;51;1;27.11.2021 09:35;50;AC
8;92;1;27.11.2021 09:56;100;AC
1;28;2;27.11.2021 11:21;100;AC
9;52;10;27.11.2021 10:41;100;AC
1;73;10;27.11.2021 10:53;0;RE
4;12;1;27.11.2021 11:38;0;WA
4;61;7;27.11.2021 11:39;0;WA
2;9;1;27.11.2021 09:57;40;AC
3;68;9;27.11.2021 11:49;50;AC
5;82;1;27.11.2021 09:46;0;WA
7;49;5;27.11.2021 09:50;10;AC
10;62;1;27.11.2021 09:15;0;RE
8;99;1;27.11.2021 10:16;0;WA
7;13;2;27.11.2021 11:14;40;AC
10;62;7;27.11.2021 11:36;60;AC
9;99;10;27.11.2021 10:54;100;AC
3;44;7;27.11.2021 09:54;40;AC
6;11;1;27.11.2021 11:34;40;AC
2;81;1;27.11.2021 10:33;100;AC
4;97;1;27.11.2021 11:42;50;AC
7;61;1;27.11.2021 11:29;0;RE
10;2;1;27.11.2021 09:30;60;AC
5;53;2;27.11.2021 09:41;0;RE
3;79;1;27.11.2021 11:17;0;WA
10;30;2;27.11.2021 09:15;0;WA
5;68;1;27.11.2021 09:10;0;RE
10;47;5;27.11.2021 11:20;50;AC
7;10;10;27.11.2021 10:37;40;AC
3;51;7;27.11.2021 10:15;100;AC
5;1;9;27.11.2021 11:13;40;AC
6;30;2;27.11.2021 09:59;100;AC
4;16;4;27.11.2021 09:17;90;AC
5;45;2;27.11.2021 10:13;0;WA
9;80;1;27.11.2021 10:46;0;WA
6;59;2;27.11.2021 09:33;80;AC
7;74;3;27.11.2021 09:43;0;WA
1;3;4;27.11.2021 10:26;40;AC
2;50;1;27.11.2021 11:45;0;WA
4;99;6;27.11.2021 09:40;0;WA
7;61;2;27.11.2021 11:43;0;CE
5;34;1;27.11.2021 11:26;0;RE
3;86;1;27.11.2021 10:59;0;RE
7;29;2;27.11.2021 11:27;10;AC
10;1;10;27.11.2021 10:41;50;AC
2;44;1;27.11.2021 10:10;0;WA
7;80;9;27.11.2021 09:43;40;AC
6;70;3;27.11.2021 09:48;100;AC
8;22;3;27.11.2021 11:19;0;RE
1;51;5;27.11.2021 11:11;0;RE
5;29;9;27.11.2021 09:46;0;WA
2;65;3;27.11.2021 11:51;100;AC
7;44;3;27.11.2021 10:29;0;WA
3;53;1;27.11.2021 09:17;100;AC
8;13;5;27.11.2021 11:31;40;AC
4;1;1;27.11.2021 11:53;100;AC
5;23;1;27.11.2021 10:23;0;RE
7;27;1;27.11.2021 10:15;0;WA
8;65;3;27.11.2021 11:33;80;AC
1;12;1;27.11.2021 11:43;50;AC
7;47;7;27.11.2021 09:18;100;AC
2;15;1;27.11.2021 11:37;60;AC
1;73;8;27.11.2021 10:37;0;WA
4;75;8;27.11.2021 09:49;0;RE
2;92;2;27.11.2021 09:22;50;AC
10;84;4;27.11.2021 10:49;0;WA
1;69;10;27.11.2021 10:32;50;AC
7;38;6;27.11.2021 11:59;40;AC
6;15;1;27.11.2021 11:21;0;WA
3;82;1;27.11.2021 09:46;0;RE
3;86;10;27.11.2021 09:48;0;WA
2;20;1;27.11.2021 09:52;0;WA
5;79;1;27.11.2021 09:54;0;RE
10;16;1;27.11.2021 11:50;80;AC
10;94;1;27.11.2021 11:59;0;RE
1;9;1;27.11.2021 11:17;80;AC
5;18;1;27.11.2021 09:44;10;AC
7;94;3;27.11.2021 10:20;40;AC
10;63;1;27.11.2021 10:56;0;RE
10;97;1;27.11.2021 09:34;0;WA
4;32;1;27.11.2021 09:57;10;AC
8;82;3;27.11.2021 11:15;100;AC
4;86;1;27.11.2021 11:29;0;CE
1;59;10;27.11.2021 09:29;0;WA
8;47;9;27.11.2021 10:45;100;AC
7;82;1;27.11.2021 11:58;0;RE
3;38;10;27.11.2021 09:25;100;AC
10;75;6;27.11.2021 09:39;70;AC
5;10;5;27.11.2021 11:31;70;AC
7;58;2;27.11.2021 10:53;40;AC
2;100;7;27.11.2021 11:47;10;AC
2;77;1;27.11.2021 11:41;50;AC
6;100;3;27.11.2021 10:14;0;RE
6;57;6;27.11.2021 10:10;0;WA
2;85;2;27.11.2021 11:55;0;RE
10;45;10;27.11.2021 10:47;60;AC
10;1;1;27.11.2021 11:47;0;WA
6;99;1;27.11.2021 09:54;0;RE
9;16;1;27.11.2021 11:24;0;WA
6;62;3;27.11.2021 10:28;60;AC
6;29;10;27.11.2021 11:18;50;AC
8;86;1;27.11.2021 09:36;0;WA
1;76;5;27.11.2021 10:59;40;AC
8;22;2;27.11.2021 10:31;80;AC
7;77;4;27.11.2021 09:23;100;AC
5;37;2;27.11.2021 10:37;40;AC
8;2;1;27.11.2021 10:42;0;WA
8;51;7;27.11.2021 11:23;50;AC
10;59;7;27.11.2021 11:40;40;AC
10;10;1;27.11.2021 10:15;40;AC
5;84;4;27.11.2021 10:55;100;AC
4;61;9;27.11.2021 09:41;40;AC
8;71;1;27.11.2021 11:52;0;RE
8;27;1;27.11.2021 11:51;20;AC
9;61;1;27.11.2021 11:44;0;RE
5;48;1;27.11.2021 10:40;100;AC
7;12;1;27.11.2021 09:31;10;AC
7;49;2;27.11.2021 11:50;0;RE
3;49;7;27.11.2021 11:18;0;WA
1;66;6;27.11.2021 11:25;80;AC
6;33;1;27.11.2021 09:42;80;AC
4;31;1;27.11.2021 11:34;100;AC
5;52;1;27.11.2021 09:44;0;RE
10;73;1;27.11.2021 10:58;0;RE
9;12;1;27.11.2021 11:33;40;AC
2;91;10;27.11.2021 10:34;50;AC
10;27;7;27.11.2021 10:37;40;AC
10;25;1;27.11.2021 10:50;0;RE
7;53;8;27.11.2021 11:59;80;AC
6;68;1;27.11.2021 09:26;0;RE
3;62;1;27.11.2021 10:12;40;AC
5;100;1;27.11.2021 09:51;40;AC
9;86;4;27.11.2021 10:37;0;RE
5;97;8;27.11.2021 09:30;0;WA
4;58;1;27.11.2021 11:38;0;RE
10;94;5;27.11.2021 10:23;0;WA
3;85;2;27.11.2021 10:30;100;AC
3;25;2;27.11.2021 09:24;100;AC
9;24;1;27.11.2021 10:44;10;AC
5;83;7;27.11.2021 11:48;0;WA
6;17;6;27.11.2021 09:25;40;AC
7;72;4;27.11.2021 10:37;100;AC
2;59;6;27.11.2021 10:51;0;WA
7;36;2;27.11.2021 09:31;0;WA
6;52;1;27.11.2021 10:18;100;AC
4;75;9;27.11.2021 09:21;0;WA
2;16;1;27.11.2021 09:55;40;AC
2;88;6;27.11.2021 10:15;0;WA
6;15;1;27.11.2021 11:45;0;WA
2;22;4;27.11.2021 09:48;0;RE
1;84;5;27.11.2021 09:34;0;RE
8;36;2;27.11.2021 11:30;60;AC
4;15;2;27.11.2021 11:27;0;WA
7;52;1;27.11.2021 11:24;40;AC
2;9;2;27.11.2021 10:13;0;WA
7;6;2;27.11.2021 11:13;0;WA
5;31;1;27.11.2021 09:49;80;AC
1;66;2;27.11.2021 11:51;0;WA
1;76;5;27.11.2021 11:20;40;AC
9;42;1;27.11.2021 11:42;10;AC
1;79;1;27.11.2021 11:27;80;AC
8;27;1;27.11.2021 11:57;100;AC
4;47;1;27.11.2021 09:59;0;RE
3;90;2;27.11.2021 10:54;50;AC
2;27;5;27.11.2021 10:21;40;AC
9;94;1;27.11.2021 09:57;0;WA
3;16;1;27.11.2021 10:32;0;WA
10;15;4;27.11.2021 09:14;0;WA
2;82;1;27.11.2021 11:20;0;WA
2;46;1;27.11.2021 11:32;60;AC
8;48;1;27.11.2021 09:53;0;WA
1;65;2;27.11.2021 09:55;40;AC
4;1;1;27.11.2021 09:58;90;AC
2;90;9;27.11.2021 10:54;0;WA
8;2;6;27.11.2021 10:38;0;WA
3;27;2;27.11.2021 10:47;100;AC
3;40;4;27.11.2021 10:54;50;AC
8;76;7;27.11.2021 09:47;0;CE
2;70;1;27.11.2021 09:56;0;CE
5;56;2;27.11.2021 10:32;50;AC
4;30;1;27.11.2021 09:27;60;AC
5;70;2;27.11.2021 09:11;0;WA
9;80;1;27.11.2021 09:10;0;RE
9;8;1;27.11.2021 10:45;0;RE
3;55;1;27.11.2021 11:16;40;AC
5;32;1;27.11.2021 11:25;0;RE
1;81;2;27.11.2021 10:25;80;AC
8;29;9;27.11.2021 09:36;70;AC
10;43;3;27.11.2021 10:16;0;WA
7;74;1;27.11.2021 10:53;40;AC
4;100;2;27.11.2021 11:22;60;AC
9;97;1;27.11.2021 10:44;40;AC
10;73;2;27.11.2021 10:29;0;RE
2;95;1;27.11.2021 10:43;0;RE
2;84;1;27.11.2021 11:24;0;RE
5;48;1;27.11.2021 10:19;60;AC
5;1;10;27.11.2021 10:46;0;RE
4;68;2;27.11.2021 09:24;40;AC
8;61;3;27.11.2021 10:31;70;AC
8;4;3;27.11.2021 10:46;100;AC
9;49;7;27.11.2021 11:25;100;AC
8;79;2;27.11.2021 11:44;0;WA
3;18;4;27.11.2021 11:46;70;AC
4;5;1;27.11.2021 10:55;40;AC
8;92;2;27.11.2021 10:56;0;RE
10;89;2;27.11.2021 11:13;0;RE
3;79;1;27.11.2021 10:33;0;RE
10;19;4;27.11.2021 10:40;100;AC
8;73;1;27.11.2021 11:43;0;WA
8;27;6;27.11.2021 09:43;0;RE
6;74;3;27.11.2021 10:38;100;AC
6;50;1;27.11.2021 09:15;40;AC
7;83;2;27.11.2021 11:14;0;WA
1;68;2;27.11.2021 10:28;40;AC
4;11;2;27.11.2021 10:38;40;AC
10;46;1;27.11.2021 09:40;0;RE
4;74;2;27.11.2021 09:14;10;AC
10;47;2;27.11.2021 09:16;40;AC
6;84;1;27.11.2021 10:46;0;RE
10;43;1;27.11.2021 11:20;0;WA
2;34;3;27.11.2021 11:20;100;AC
3;42;2;27.11.2021 09:57;80;AC
4;37;1;27.11.2021 09:43;40;AC
5;22;3;27.11.2021 11:45;90;AC
10;60;6;27.11.2021 11:59;100;AC
4;32;7;27.11.2021 10:34;100;AC
7;16;2;27.11.2021 09:35;0;WA
4;2;1;27.11.2021 09:25;40;AC
10;86;1;27.11.2021 11:43;100;AC
9;66;2;27.11.2021 11:47;50;AC
10;93;3;27.11.2021 09:24;0;RE
8;84;10;27.11.2021 11:51;0;CE
6;65;2;27.11.2021 09:38;100;AC
5;38;1;27.11.2021 10:19;0;RE
10;28;8;27.11.2021 09:18;50;AC
10;71;1;27.11.2021 10:28;0;WA
3;39;5;27.11.2021 09:55;40;AC
3;51;6;27.11.2021 09:36;0;RE
8;80;2;27.11.2021 09:47;0;WA
9;92;1;27.11.2021 10:32;80;AC
10;18;1;27.11.2021 09:59;0;RE
1;33;2;27.11.2021 11:27;50;AC
9;18;1;27.11.2021 10:28;90;AC
5;28;1;27.11.2021 09:17;0;WA
1;5;10;27.11.2021 10:11;0;RE
10;69;1;27.11.2021 09:20;60;AC
6;60;5;27.11.2021 09:31;40;AC
8;28;1;27.11.2021 10:55;50;AC
8;51;2;27.11.2021 09:51;40;AC
10;36;2;27.11.2021 11:59;10;AC
10;66;1;27.11.2021 10:10;0;RE
10;35;2;27.11.2021 11:28;100;AC
7;78;2;27.11.2021 11:21;70;AC
10;59;2;27.11.2021 11:19;100;AC
4;79;1;27.11.2021 11:23;40;AC
10;79;1;27.11.2021 11:52;0;WA
7;32;2;27.11.2021 11:58;100;AC
9;47;1;27.11.2021 10:43;50;AC
7;3;1;27.11.2021 09:38;40;AC
9;3;1;27.11.2021 09:45;0;RE
9;48;6;27.11.2021 09:29;40;AC
8;7;1;27.11.2021 10:28;50;AC
5;40;2;27.11.2021 11:46;80;AC
5;25;5;27.11.2021 11:48;0;RE
7;58;5;27.11.2021 09:38;40;AC
9;27;1;27.11.2021 10:51;40;AC
5;2;10;27.11.2021 11:39;70;AC
10;44;1;27.11.2021 09:36;0;CE
7;78;6;27.11.2021 11:23;100;AC
8;62;1;27.11.2021 11:22;0;WA
1;36;3;27.11.2021 10:15;0;WA
3;19;1;27.11.2021 09:41;100;AC
7;11;9;27.11.2021 11:17;100;AC
1;89;2;27.11.2021 09:21;80;AC
1;38;7;27.11.2021 11:28;40;AC
5;6;2;27.11.2021 11:10;100;AC
2;19;2;27.11.2021 10:42;0;CE
1;69;2;27.11.2021 11:32;100;AC
2;24;1;27.11.2021 10:47;0;WA
6;60;6;27.11.2021 10:40;100;AC
2;48;10;27.11.2021 09:12;0;CE
8;11;9;27.11.2021 10:23;50;AC
7;1;9;27.11.2021 09:19;100;AC
3;82;6;27.11.2021 11:20;100;AC
2;62;1;27.11.2021 11:30;40;AC
1;94;2;27.11.2021 10:16;0;WA
2;88;1;27.11.2021 09:54;100;AC
7;35;1;27.11.2021 11:16;40;AC
6;69;7;27.11.2021 09:28;0;RE
8;18;2;27.11.2021 10:28;70;AC
1;51;7;27.11.2021 09:12;90;AC
3;17;2;27.11.2021 09:33;70;AC
2;30;2;27.11.2021 10:12;10;AC
2;87;2;27.11.2021 10:15;0;WA
3;57;1;27.11.2021 09:54;100;AC
9;71;9;27.11.2021 09:38;80;AC
7;35;2;27.11.2021 11:18;100;AC
2;46;1;27.11.2021 10:49;0;RE
7;20;3;27.11.2021 10:31;50;AC
10;47;1;27.11.2021 09:55;80;AC
2;12;8;27.11.2021 09:43;0;WA
4;12;1;27.11.2021 11:44;0;RE
9;93;1;27.11.2021 09:26;0;WA
6;10;1;27.11.2021 09:35;40;AC
10;75;1;27.11.2021 11:51;40;AC
1;59;2;27.11.2021 10:20;100;AC
1;26;6;27.11.2021 09:17;100;AC
9;43;9;27.11.2021 11:53;90;AC
1;7;2;27.11.2021 10:25;0;RE
3;33;6;27.11.2021 11:14;50;AC
10;21;1;27.11.2021 11:57;0;WA
6;19;6;27.11.2021 09:29;90;AC
6;47;6;27.11.2021 10:39;0;CE
8;52;10;27.11.2021 10:55;90;AC
8;19;3;27.11.2021 10:31;100;AC
8;56;1;27.11.2021 10:38;80;AC
2;70;1;27.11.2021 09:40;60;AC
10;42;6;27.11.2021 10:57;50;AC
2;5;6;27.11.2021 11:34;50;AC
10;76;10;27.11.2021 11:50;70;AC
6;19;9;27.11.2021 10:41;40;AC
6;6;6;27.11.2021 11:54;90;AC
7;58;1;27.11.2021 11:24;0;WA
9;36;2;27.11.2021 11:15;0;WA
8;68;2;27.11.2021 11:48;0;RE
2;77;7;27.11.2021 09:40;70;AC
5;16;1;27.11.2021 11:25;0;WA
5;51;2;27.11.2021 10:15;100;AC
8;54;6;27.11.2021 11:35;0;WA
1;53;8;27.11.2021 09:59;100;AC
5;75;1;27.11.2021 09:37;0;RE
2;51;4;27.11.2021 10:18;0;WA
8;71;1;27.11.2021 11:30;100;AC
5;89;1;27.11.2021 10:51;0;WA
10;20;6;27.11.2021 09:59;50;AC
5;65;7;27.11.2021 11:36;90;AC
10;2;9;27.11.2021 11:32;50;AC
2;33;8;27.11.2021 10:38;0;RE
3;88;2;27.11.2021 11:45;0;RE
4;46;10;27.11.2021 10:42;0;RE
7;66;1;27.11.2021 09:33;0;WA
7;23;1;27.11.2021 10:25;0;RE
9;13;1;27.11.2021 10:51;0;RE
7;95;1;27.11.2021 11:41;0;RE
5;51;2;27.11.2021 10:42;0;WA
9;12;1;27.11.2021 11:20;0;WA
7;94;1;27.11.2021 11:23;60;AC
4;16;1;27.11.2021 10:40;100;AC
3;87;2;27.11.2021 09:29;0;WA
2;90;2;27.11.2021 11:25;40;AC
6;71;6;27.11.2021 11:22;0;WA
8;83;2;27.11.2021 11:52;70;AC
7;29;5;27.11.2021 11:16;100;AC
3;68;2;27.11.2021 10:58;0;CE
10;54;1;27.11.2021 11:31;100;AC
5;13;2;27.11.2021 10:34;0;WA
6;87;3;27.11.2021 11:10;0;WA
3;53;1;27.11.2021 09:47;0;WA
3;90;2;27.11.2021 11:50;0;RE
10;1;4;27.11.2021 11:33;0;WA
1;57;5;27.11.2021 09:54;40;AC
8;73;1;27.11.2021 10:53;100;AC
2;8;10;27.11.2021 11:54;0;RE
1;5;1;27.11.2021 09:37;0;CE
1;39;1;27.11.2021 09:47;0;RE
5;55;2;27.11.2021 09:52;40;AC
9;20;2;27.11.2021 10:45;40;AC
7;74;1;27.11.2021 11:59;100;AC
6;85;1;27.11.2021 09:15;0;WA
2;99;2;27.11.2021 09:22;40;AC
9;93;1;27.11.2021 11:12;40;AC
6;1;6;27.11.2021 10:38;60;AC
9;86;1;27.11.2021 09:40;0;RE
8;22;1;27.11.2021 11:50;40;AC
4;13;1;27.11.2021 10:56;40;AC
10;47;7;27.11.2021 09:25;50;AC
10;61;2;27.11.2021 11:49;50;AC
9;59;6;27.11.2021 09:41;50;AC
6;80;1;27.11.2021 10:53;60;AC
5;91;2;27.11.2021 10:26;0;RE
9;39;2;27.11.2021 10:27;40;AC
10;68;1;27.11.2021 10:15;10;AC
5;44;7;27.11.2021 09:26;50;AC
6;44;6;27.11.2021 10:15;40;AC
1;50;7;27.11.2021 09:56;40;AC
9;74;2;27.11.2021 09:16;10;AC
3;77;4;27.11.2021 09:28;0;WA
3;74;7;27.11.2021 11:36;0;WA
8;31;2;27.11.2021 09:24;0;WA
1;40;2;27.11.2021 10:50;0;WA
8;77;9;27.11.2021 11:32;0;RE
9;29;1;27.11.2021 11:56;0;RE
8;84;1;27.11.2021 09:26;0;WA
1;59;1;27.11.2021 10:38;0;RE
6;36;4;27.11.2021 10:32;0;CE
5;10;1;27.11.2021 09:56;0;WA
1;97;1;27.11.2021 09:39;70;AC
4;64;1;27.11.2021 10:45;0;RE
10;50;9;27.11.2021 11:26;0;WA
6;24;6;27.11.2021 10:47;100;AC
8;72;1;27.11.2021 09:31;0;WA
3;96;2;27.11.2021 09:11;0;RE
6;68;5;27.11.2021 10:20;100;AC
2;52;10;27.11.2021 11:48;0;WA
10;35;6;27.11.2021 10:56;0;WA
5;49;1;27.11.2021 11:26;0;WA
9;31;1;27.11.2021 10:48;0;WA
3;87;1;27.11.2021 09:48;0;RE
8;62;5;27.11.2021 09:12;40;AC
8;94;3;27.11.2021 10:49;0;WA
10;31;2;27.11.2021 10:21;0;WA
4;95;4;27.11.2021 11:34;0;WA
6;6;1;27.11.2021 10:27;0;RE
8;99;2;27.11.2021 10:35;0;WA
10;40;2;27.11.2021 09:13;70;AC
6;84;1;27.11.2021 10:15;0;WA
7;43;1;27.11.2021 11:54;50;AC
1;27;5;27.11.2021 10:51;40;AC
10;40;4;27.11.2021 11:46;70;AC
5;5;1;27.11.2021 11:32;0;RE
4;82;1;27.11.2021 09:48;50;AC
1;15;1;27.11.2021 09:49;0;WA
9;36;2;27.11.2021 09:13;40;AC
2;35;8;27.11.2021 11:50;0;RE
6;72;1;27.11.2021 09:53;100;AC
1;22;1;27.11.2021 11:32;10;AC
7;26;5;27.11.2021 11:14;80;AC
6;99;7;27.11.2021 11:31;50;AC
6;100;2;27.11.2021 09:12;0;CE
1;91;4;27.11.2021 09:23;50;AC
9;39;1;27.11.2021 11:46;0;WA
6;89;1;27.11.2021 11:15;100;AC
2;94;4;27.11.2021 11:53;0;WA
9;99;1;27.11.2021 09:35;0;RE
9;20;2;27.11.2021 09:12;40;AC
5;61;2;27.11.2021 10:26;100;AC
5;72;2;27.11.2021 11:44;10;AC
9;1;1;27.11.2021 09:16;40;AC
10;83;1;27.11.2021 10:28;40;AC
9;19;1;27.11.2021 09:22;50;AC
4;77;1;27.11.2021 11:17;60;AC
7;2;9;27.11.2021 10:13;0;WA
10;88;10;27.11.2021 10:32;50;AC
1;88;10;27.11.2021 10:13;0;WA
6;93;2;27.11.2021 11:46;100;AC
10;61;4;27.11.2021 10:42;40;AC
8;93;1;27.11.2021 11:55;40;AC
8;33;1;27.11.2021 10:26;0;RE
3;63;3;27.11.2021 09:59;50;AC
8;51;1;27.11.2021 11:10;0;CE
10;4;8;27.11.2021 11:24;40;AC
4;87;2;27.11.2021 09:47;100;AC
9;46;1;27.11.2021 11:29;100;AC
4;26;2;27.11.2021 11:55;80;AC
6;11;1;27.11.2021 10:45;100;AC
4;78;10;27.11.2021 11:44;40;AC
8;40;6;27.11.2021 10:52;40;AC
6;70;5;27.11.2021 10:34;100;AC
4;44;5;27.11.2021 10:19;100;AC
10;35;10;27.11.2021 09:42;40;AC
5;64;1;27.11.2021 10:18;0;WA
5;44;10;27.11.2021 10:22;100;AC
3;9;2;27.11.2021 09:25;100;AC
7;69;1;27.11.2021 11:42;100;AC
6;91;7;27.11.2021 10:54;0;WA
7;76;1;27.11.2021 09:12;50;AC
9;90;9;27.11.2021 09:31;40;AC
3;78;1;27.11.2021 10:10;40;AC
3;71;1;27.11.2021 09:42;40;AC
5;4;1;27.11.2021 11:50;0;RE
7;77;1;27.11.2021 09:20;0;RE
